,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,CONDICION_VICTIMA,LESIONADO,HOMICIDIOS,TIPO_ACCIDENTE,HIPOTESIS,GENERO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
1371,HERIDOS,2020-08-18,2020,09:00,MAÑANA,MARTES,SESQUI,CARRERA 24 CALLE 10-11,URBANA,TECNICO,3.50881,-76.29591,NO APLICA,NO APLICA,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,NO APLICA,MOTO,HONDA,CAICEDONIA,PARTICULAR,NO APLICA
1372,HERIDOS,2020-08-18,2020,09:00,MAÑANA,MARTES,SESQUI,CARRERA 24 CALLE 10-11,URBANA,TECNICO,3.50881,-76.29591,CICLISTA,1,NO APLICA,CHOQUE,GIRAR BRUSCAMENTE,NO APLICA 2020,PALMIRA,BICICLETA,TURISMO,NO APLICA,PARTICULAR,NO APLICA
1373,DAÑOS,2020-08-15,2020,09:30,MAÑANA,SABADO,VIA PALMIRA BUITRERA,IRACALES KM 306 CASA,RURAL,TECNICO,3.50167,-76.22876,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSA IMPRUDENTE,NO APLICA 2020,NO APLICA,MAQUINARIA,CATERPILLAR,NO APLICA,OFICIAL,NO APLICA
1374,DAÑOS,2020-08-15,2020,09:30,MAÑANA,SABADO,VIA PALMIRA BUITRERA,IRACALES KM 306 CASA,RURAL,TECNICO,3.50167,-76.22876,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REVERSA IMPRUDENTE,NO APLICA 2020,NO APLICA,CAMIONETA,RENAULT,CALI,PARTICULAR,NO APLICA
1375,HERIDOS,2020-08-20,2020,09:20,MAÑANA,JUEVES,MERCEDES,CARRERA 28 CALLE 57 - 58,URBANA,TECNICO,3.54768,-76.29527,CICLISTA,1,NO APLICA,CHOQUE,CAMBIO DE CARRIL CON O SIN INDICACION,NO APLICA 2020,PALMA,BICICLETA,BENOTTO,NO APLICA,PARTICULAR,NO APLICA
1376,HERIDOS,2020-08-20,2020,09:20,MAÑANA,JUEVES,MERCEDES,CARRERA 28 CALLE 57 - 58,URBANA,TECNICO,3.54768,-76.29527,MOTOCICLISTA,1,NO APLICA,CHOQUE,CAMBIO DE CARRIL CON O SIN INDICACION,NO APLICA 2020,PALMA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
1377,DAÑOS,2020-08-20,2020,11:50,MAÑANA,JUEVES,MIRRIÑAO,CARRERA28 CALLE 65A-70,URBANA,TECNICO,3.55299,-76.29318,NO APLICA,NO APLICA,NO APLICA,CHOQUE,POR ESTABLECER,NO APLICA 2020,NO APLICA,MOTO,HONDA,MIRANDA,PARTICULAR,NO APLICA
1378,DAÑOS,2020-08-20,2020,11:50,MAÑANA,JUEVES,MIRRIÑAO,CARRERA28 CALLE 65A-70,URBANA,TECNICO,3.55299,-76.29318,NO APLICA,NO APLICA,NO APLICA,CHOQUE,POR ESTABLECER,NO APLICA 2020,NO APLICA,TRACTO CAMION,INTERNATIONAL,FUNZA,PUBLICO,NO APLICA
1379,HERIDOS,2020-08-20,2020,13:15,TARDE,JUEVES,CHAPINERO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51708,-76.30349,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,KIA,CALI,PARTICULAR,NO APLICA
1380,HERIDOS,2020-08-20,2020,13:15,TARDE,JUEVES,CHAPINERO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51708,-76.30349,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
1381,HERIDOS,2020-08-20,2020,13:15,TARDE,JUEVES,CHAPINERO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51708,-76.30349,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1382,DAÑOS,2020-08-20,2020,22:40,NOCHE,JUEVES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51905,-76.30382,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,AUTOMOVIL,KIA,CANDELARIA,PARTICULAR,NO APLICA
1383,DAÑOS,2020-08-20,2020,22:40,NOCHE,JUEVES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51905,-76.30382,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA
1384,HERIDOS,2020-08-21,2020,22:00,NOCHE,VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,3.53404,-76.30053,NO APLICA,NO APLICA,NO APLICA,CHOQUE,TRANSITAR EN CONTRA VIA,NO APLICA 2020,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
1385,HERIDOS,2020-08-21,2020,22:00,NOCHE,VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,3.53404,-76.30053,MOTOCICLISTA,1,NO APLICA,CHOQUE,TRANSITAR EN CONTRA VIA,NO APLICA 2020,PALMA,MOTO,KIMCO,GUACARI,PARTICULAR,NO APLICA
1386,HERIDOS,2020-08-21,2020,22:00,NOCHE,VIERNES,COLOMBIA,CARRERA 31 CALLE 37,URBANA,TECNICO,3.53404,-76.30053,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,TRANSITAR EN CONTRA VIA,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1387,DAÑOS,2020-08-22,2020,10:40,MAÑANA,SABADO,TRINIDAD,CALLE 27 CARRERA 23,URBANA,TECNICO,3.52389,-76.29512,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,MAZDA,PEREIRA,PARTICULAR,NO APLICA
1388,DAÑOS,2020-08-22,2020,10:40,MAÑANA,SABADO,TRINIDAD,CALLE 27 CARRERA 23,URBANA,TECNICO,3.52389,-76.29512,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA
1389,DAÑOS,2020-08-22,2020,17:15,TARDE,SABADO,CENTRO,CARRERA 27 CALLE 27,URBANA,TECNICO,3.52434,-76.29855,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,RENAULT,MEDELLIN,PARTICULAR,NO APLICA
1390,DAÑOS,2020-08-22,2020,17:15,TARDE,SABADO,CENTRO,CARRERA 27 CALLE 27,URBANA,TECNICO,3.52434,-76.29855,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA
1391,DAÑOS,2020-08-21,2020,12:10,TARDE,VIERNES,RECREO,CARRERA 26 CALLE 24,URBANA,TECNICO,3.52168,-76.29805,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ARRANCAR SIN PRECAUCION,NO APLICA 2020,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA
1392,DAÑOS,2020-08-21,2020,12:10,TARDE,VIERNES,RECREO,CARRERA 26 CALLE 24,URBANA,TECNICO,3.52168,-76.29805,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ARRANCAR SIN PRECAUCION,NO APLICA 2020,NO APLICA,CAMION,JAC,GUACARI,PARTICULAR,NO APLICA
1393,DAÑOS,2020-08-20,2020,12:00,TARDE,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 41-43,URBANA,TECNICO,3.52981,-76.3116,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,CAMIONETA,DAIHATSU,BOGOTA,PARTICULAR,NO APLICA
1394,DAÑOS,2020-08-20,2020,12:00,TARDE,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 41-43,URBANA,TECNICO,3.52981,-76.3116,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
1395,DAÑOS,2020-08-20,2020,12:00,TARDE,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 41-43,URBANA,TECNICO,3.52981,-76.3116,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,MOTO,AKT,CALI,PARTICULAR,NO APLICA
1396,DAÑOS,2020-08-24,2020,16:50,TARDE,LUNES,CAÑA MIEL,CARRERA 19 CALLE 43,URBANA,TECNICO,3.53919,-76.2908,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REALIZAR U,NO APLICA 2020,NO APLICA,CAMPERO,TOYOTA,BOGOTA,PARTICULAR,NO APLICA
1397,DAÑOS,2020-08-24,2020,16:50,TARDE,LUNES,CAÑA MIEL,CARRERA 19 CALLE 43,URBANA,TECNICO,3.53919,-76.2908,NO APLICA,NO APLICA,NO APLICA,CHOQUE,REALIZAR U,NO APLICA 2020,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA
1398,HERIDOS,2020-08-23,2020,10:30,MAÑANA,DOMINGO,SEMBRADOR,CALLE 23 CARRERA 23,URBANA,TECNICO,3.52071,-76.29499,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,KEEWAY,PRADERA,PARTICULAR,NO APLICA
1399,HERIDOS,2020-08-23,2020,10:30,MAÑANA,DOMINGO,SEMBRADOR,CALLE 23 CARRERA 23,URBANA,TECNICO,3.52071,-76.29499,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,KIMCO,PALMIRA,PARTICULAR,NO APLICA
1400,DAÑOS,2020-08-25,2020,17:15,TARDE,MARTES,CENTRO,CARRERA 32 CALLE 28 -56,URBANA,TECNICO,3.52596,-76.30267,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA 2020,NO APLICA,AUTOMOVIL,NISSAN,CALI,PARTICULAR,NO APLICA
1401,DAÑOS,2020-08-25,2020,17:15,TARDE,MARTES,CENTRO,CARRERA 32 CALLE 28 -56,URBANA,TECNICO,3.52596,-76.30267,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER  DISTANCIA DE SEGURIDAD,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
1402,HERIDOS,2020-08-25,2020,17:05,TARDE,MARTES,LA EMILIA,CARRERA 35 CALLE 41-06,URBANA,TECNICO,3.53823,-76.30659,MOTOCICLISTA,1,NO APLICA,CHOQUE,IMPERICIA EN EL MANEJO,NO APLICA 2020,PALMA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA
1403,HERIDOS,2020-08-25,2020,17:05,TARDE,MARTES,LA EMILIA,CARRERA 35 CALLE 41-06,URBANA,TECNICO,3.53823,-76.30659,NO APLICA,NO APLICA,NO APLICA,CHOQUE,IMPERICIA EN EL MANEJO,NO APLICA 2020,NO APLICA,MOTO,JIALING,CALI,PARTICULAR,NO APLICA
1404,HERIDOS,2020-08-25,2020,17:05,TARDE,MARTES,LA EMILIA,CARRERA 35 CALLE 41-06,URBANA,TECNICO,3.53823,-76.30659,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,IMPERICIA EN EL MANEJO,NO APLICA 2020,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1405,DAÑOS,2020-08-26,2020,14:30,TARDE,MIERCOLES,CENTRO,CALLE 29 CARRERA 31,URBANA,TECNICO,3.52651,-76.30183,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,MOTO,KIMCO,PRADERA,PARTICULAR,NO APLICA
1406,DAÑOS,2020-08-26,2020,14:30,TARDE,MIERCOLES,CENTRO,CALLE 29 CARRERA 31,URBANA,TECNICO,3.52651,-76.30183,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,AUTOMOVIL,VOLKSWAGEN,CALI,PARTICULAR,NO APLICA
1407,DAÑOS,2020-08-20,2020,21:00,NOCHE,JUEVES,CENTRO,CARRERA 32 CALLE28,URBANA,TECNICO,3.52582,-76.30268,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,BUS,CHEVROLET,PALMIRA,PUBLICO,NO APLICA
1408,DAÑOS,2020-08-20,2020,21:00,NOCHE,JUEVES,CENTRO,CARRERA 32 CALLE28,URBANA,TECNICO,3.52582,-76.30268,NO APLICA,NO APLICA,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,NO APLICA,AUTOMOVIL,VOLKSWAGEN,CALI,PARTICULAR,NO APLICA
1409,HERIDOS,2020-08-23,2020,11:00,MAÑANA,DOMINGO,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51905,-76.30382,MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,RAUL,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
1410,HERIDOS,2020-08-23,2020,11:00,MAÑANA,DOMINGO,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51905,-76.30382,MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,RAUL,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
1411,HERIDOS,2020-08-23,2020,11:00,MAÑANA,DOMINGO,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51905,-76.30382,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,RAUL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1412,HERIDOS,2020-08-25,2020,10:20,MAÑANA,MARTES,NUEVO,CARRERA 30 CALLE 25,URBANA,TECNICO,3.52299,-76.30146,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
1413,HERIDOS,2020-08-25,2020,10:20,MAÑANA,MARTES,NUEVO,CARRERA 30 CALLE 25,URBANA,TECNICO,3.52299,-76.30146,NO APLICA,1,NO APLICA,ATROPELLO,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1414,DAÑOS,2020-08-25,2020,11:00,MAÑANA,MARTES,DELICIAS,CARRERA 26 CALLE 27-18,URBANA,TECNICO,3.52445,-76.29764,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA
1415,DAÑOS,2020-08-25,2020,11:00,MAÑANA,MARTES,DELICIAS,CARRERA 26 CALLE 27-18,URBANA,TECNICO,3.52445,-76.29764,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,MOTO,YAMAHA,PRADERA,PARTICULAR,NO APLICA
1416,HERIDOS,2020-08-25,2020,12:10,TARDE,MARTES,TRINIDAD,CALLE 28 CARRERA 23,URBANA,TECNICO,3.52473,-76.29501,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,RAUL,MOTO,AUTECO,GUACARI,PARTICULAR,NO APLICA
1417,HERIDOS,2020-08-25,2020,12:10,TARDE,MARTES,TRINIDAD,CALLE 28 CARRERA 23,URBANA,TECNICO,3.52473,-76.29501,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,VOLKSWAGEN,CALI,PARTICULAR,NO APLICA
1418,DAÑOS,2020-08-26,2020,12:10,TARDE,MIERCOLES,URIBE,CALLE 33 CARRERA 23,URBANA,TECNICO,3.52969,-76.29427,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA
1419,DAÑOS,2020-08-26,2020,12:10,TARDE,MIERCOLES,URIBE,CALLE 33 CARRERA 23,URBANA,TECNICO,3.52969,-76.29427,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,HONDA,PALMIRA,PARTICULAR,NO APLICA
1420,HERIDOS,2020-08-27,2020,20:45,NOCHE,JUEVES,COLOMBINA,CALLE 30 CARRERA 14,URBANA,TECNICO,3.52541,-76.28736,NO APLICA,NO APLICA,NO APLICA,CHOQUE,PONER EN MARCHA UN VEHICULO SIN PRECAUCION,NO APLICA 2020,NO APLICA,CAMIONETA,CHEVROLET,CUNDINAMARCA,PARTICULAR,NO APLICA
1421,HERIDOS,2020-08-27,2020,20:45,NOCHE,JUEVES,COLOMBINA,CALLE 30 CARRERA 14,URBANA,TECNICO,3.52541,-76.28736,MOTOCICLISTA,1,NO APLICA,CHOQUE,PONER EN MARCHA UN VEHICULO SIN PRECAUCION,NO APLICA 2020,RAUL,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA
1422,DAÑOS,2020-08-28,2020,13:50,TARDE,VIERNES,ZAMORANO,CALLE 60 CARRERA 28,URBANA,TECNICO,3.55073,-76.29418,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,AUTOMOVIL,MAZDA,PALMIRA,PARTICULAR,NO APLICA
1423,DAÑOS,2020-08-28,2020,13:50,TARDE,VIERNES,ZAMORANO,CALLE 60 CARRERA 28,URBANA,TECNICO,3.55073,-76.29418,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO MANTENER DISTANCIA,NO APLICA 2020,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA
1424,HERIDOS,2020-08-29,2020,00:05,MADRUGADA,SABADO,COLOMBIA,CARRERA 33 CALLE 34,URBANA,TECNICO,3.53189,-76.30293,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA
1425,HERIDOS,2020-08-29,2020,00:05,MADRUGADA,SABADO,COLOMBIA,CARRERA 33 CALLE 34,URBANA,TECNICO,3.53189,-76.30293,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA
1426,HERIDOS,2020-08-29,2020,15:15,TARDE,SABADO,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53057,-76.29415,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,TVS,PALMIRA,PARTICULAR,NO APLICA
1427,HERIDOS,2020-08-29,2020,15:15,TARDE,SABADO,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53057,-76.29415,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
1428,HERIDOS,2020-08-29,2020,15:15,TARDE,SABADO,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53057,-76.29415,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1429,HERIDOS,2020-08-29,2020,21:30,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 30-29,URBANA,TECNICO,3.53807,-76.29899,MOTOCICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,RAUL,MOTO,HERO,PRADERA,PARTICULAR,NO APLICA
1430,HERIDOS,2020-08-29,2020,21:30,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 30-29,URBANA,TECNICO,3.53807,-76.29899,CICLISTA,1,NO APLICA,CHOQUE,SEMAFORO EN ROJO,NO APLICA 2020,RAUL,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA
1431,HERIDOS,2020-08-29,2020,12:30,TARDE,SABADO,TRINIDAD,CALLE 28 CARRERA 24,URBANA,TECNICO,3.52481,-76.29579,MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
1432,HERIDOS,2020-08-29,2020,12:30,TARDE,SABADO,TRINIDAD,CALLE 28 CARRERA 24,URBANA,TECNICO,3.52481,-76.29579,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,BAJAJ,GINEBRA,PARTICULAR,NO APLICA
1433,HERIDOS,2020-08-29,2020,12:30,TARDE,SABADO,TRINIDAD,CALLE 28 CARRERA 24,URBANA,TECNICO,3.52481,-76.29579,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
1434,DAÑOS,2020-08-29,2020,14:00,TARDE,SABADO,OBRERO,CARRERA 26 CALLE 41,URBANA,TECNICO,3.53692,-76.29558,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,CAMIONETA,MITSUBISHI,PUERTO LETICIA,PARTICULAR,NO APLICA
1435,DAÑOS,2020-08-29,2020,14:00,TARDE,SABADO,OBRERO,CARRERA 26 CALLE 41,URBANA,TECNICO,3.53692,-76.29558,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PARTICULAR,NO APLICA
1436,HERIDOS,2020-08-29,2020,17:50,TARDE,SABADO,VIA CORONA ROZO,PUENTE MALINBU,RURAL,TECNICO,3.58009,-76.32765,NO APLICA,NO APLICA,NO APLICA,CHOQUE,INVADIR CARRIL SENTIDO CONTRARIO,NO APLICA 2020,NO APLICA,AUTOMOVIL,KIA,SOGAMOSO,PARTICULAR,NO APLICA
1437,HERIDOS,2020-08-29,2020,17:50,TARDE,SABADO,VIA CORONA ROZO,PUENTE MALINBU,RURAL,TECNICO,3.58009,-76.32765,CONDUCTOR,1,NO APLICA,CHOQUE,INVADIR CARRIL SENTIDO CONTRARIO,NO APLICA 2020,PALMA,CAMIONETA,CHEVROLET,DOS QUEBRADAS,PARTICULAR,NO APLICA
1438,DAÑOS,2020-08-30,2020,17:40,TARDE,DOMINGO,MERCEDES,CALLE 57 CARRERA 25,URBANA,TECNICO,3.54774,-76.28965,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ADELANTAR PÒR LA DERECHA,NO APLICA 2020,NO APLICA,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA
1439,DAÑOS,2020-08-30,2020,17:40,TARDE,DOMINGO,MERCEDES,CALLE 57 CARRERA 25,URBANA,TECNICO,3.54774,-76.28965,NO APLICA,NO APLICA,NO APLICA,CHOQUE,ADELANTAR PÒR LA DERECHA,NO APLICA 2020,NO APLICA,AUTOMOVIL,NISSAN,PALMIRA,PARTICULAR,NO APLICA
1440,HERIDOS,2020-08-30,2020,17:30,TARDE,DOMINGO,CENTRO POBLADO LA TORRE,CALLE 10 CARRERA 18A,URBANA,TECNICO,3.61842,-76.42307,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA 2020,RAUL,MOTO,HONDA,CALI,PARTICULAR,NO APLICA
1441,HERIDOS,2020-08-30,2020,17:30,TARDE,DOMINGO,CENTRO POBLADO LA TORRE,CALLE 10 CARRERA 18A,URBANA,TECNICO,3.61842,-76.42307,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,NO APLICA 2020,PALMIRA,MOTO,AUTECO,CANDELARIA,PARTICULAR,NO APLICA
1442,HERIDOS,2020-08-26,2020,07:00,MAÑANA,MIERCOLES,NUEVO,CARRERA 29 CALLE 27,URBANA,TECNICO,3.52456,-76.30013,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,TVS,GUACARI,PARTICULAR,NO APLICA
1443,HERIDOS,2020-08-26,2020,07:00,MAÑANA,MIERCOLES,NUEVO,CARRERA 29 CALLE 27,URBANA,TECNICO,3.52456,-76.30013,CICLISTA,1,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,PALMIRA,BICICLETA,NO APLICA,NO APLICA,PARTICULAR,NO APLICA
1444,HERIDOS,2020-08-26,2020,07:00,MAÑANA,MIERCOLES,NUEVO,CARRERA 29 CALLE 27,URBANA,TECNICO,3.52456,-76.30013,NO APLICA,NO APLICA,NO APLICA,CHOQUE,DESOBEDECER SEÑALES,NO APLICA 2020,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA
1445,DAÑOS,2020-08-30,2020,00:30,MADRUGADA,DOMINGO,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,3.53839,-76.30088,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,CAMIONETA,FORD,CALI,PARTICULAR,NO APLICA
1446,DAÑOS,2020-08-30,2020,00:30,MADRUGADA,DOMINGO,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,3.53839,-76.30088,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO ESTAR PENDIENTE DE LA VIA,NO APLICA 2020,NO APLICA,AUTOMOVIL,VOLKSWAGEN,CALI,PARTICULAR,NO APLICA
1447,HERIDOS,2020-08-29,2020,16:20,TARDE,SABADO,ITALIA,CARRERA 28 CALE 4b,URBANA,TECNICO,3.50097,-76.29934,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,CRUZAR SIN OBSERVAR,NO APLICA 2020,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,NO APLICA
