,GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIO-CORREGIMIENTO-VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,CONDICION_VICTIMA,LESIONADO,HOMICIDIOS,TIPO_ACCIDENTE,HIPOTESIS,GENERO,CLINICA,CLASE_VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
281,HERIDOS,2021-02-11,2021,10:00,MAÑANA,JUEVES,LORRETO,CALLE 32A CARRERA 35,URBANA,TECNICO,3.53105,-76.30513,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
282,HERIDOS,2021-02-11,2021,10:00,MAÑANA,JUEVES,LORRETO,CALLE 32A CARRERA 35,URBANA,TECNICO,3.53105,-76.30513,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
283,HERIDOS,2021-02-11,2021,10:00,MAÑANA,JUEVES,LORRETO,CALLE 32A CARRERA 35,URBANA,TECNICO,3.53105,-76.30513,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,RAUL,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
284,MUERTO,2021-02-11,2021,15:30,TARDE,JUEVES,INDEPENDENCIA,CALLE 18 CARRERA 30,URBANA,TECNICO,3.51694,-76.30257,MOTOCICLISTA,NO APLICA,1,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,KAWASAKI,NO APLICA 2021,PARTICULAR,NO APLICA
285,MUERTO,2021-02-11,2021,15:30,TARDE,JUEVES,INDEPENDENCIA,CALLE 18 CARRERA 30,URBANA,TECNICO,3.51694,-76.30257,CONDUCTOR,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMIRA,CAMIONETA,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
286,MUERTO,2021-02-11,2021,15:30,TARDE,JUEVES,INDEPENDENCIA,CALLE 18 CARRERA 30,URBANA,TECNICO,3.51694,-76.30257,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMIRA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
287,DAÑOS,2021-02-11,2021,20:00,NOCHE,JUEVES,COLOMBINA,CALLE 30 CARRERA 20,URBANA,TECNICO,3.52611,-76.2922,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
288,DAÑOS,2021-02-11,2021,20:00,NOCHE,JUEVES,COLOMBINA,CALLE 30 CARRERA 20,URBANA,TECNICO,3.52611,-76.2922,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
289,DAÑOS,2021-02-12,2021,08:10,MAÑANA,VIERNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53899,-76.30704,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
290,DAÑOS,2021-02-12,2021,08:10,MAÑANA,VIERNES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53899,-76.30704,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,SKODA,NO APLICA 2021,PARTICULAR,NO APLICA
291,DAÑOS,2021-02-12,2021,11:10,MAÑANA,VIERNES,CENTRO,CALLE 31 CARRERA 29-76,URBANA,TECNICO,3.5281,-76.29996,NO APLICA,NO APLICA,NO APLICA,CHOQUE OBJETO FIJO,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
292,DAÑOS,2021-02-12,2021,12:20,TARDE,VIERNES,CENTRO,CALLE 32 CARRERA 27-160,URBANA,TECNICO,3.52871,-76.29806,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,MAZDA,NO APLICA 2021,PARTICULAR,NO APLICA
293,DAÑOS,2021-02-12,2021,12:20,TARDE,VIERNES,CENTRO,CALLE 32 CARRERA 27-160,URBANA,TECNICO,3.52871,-76.29806,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
294,MUERTO,2021-02-12,2021,13:30,TARDE,VIERNES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51904,-76.30381,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
295,MUERTO,2021-02-12,2021,13:30,TARDE,VIERNES,NUEVO,CARRERA 32 CALLE 20,URBANA,TECNICO,3.51904,-76.30381,PEATON,NO APLICA,1,ATROPELLO,NO APLICA 2021,MASCULINO,SANTA BARBARA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
296,DAÑOS,2021-02-12,2021,21:20,NOCHE,VIERNES,CORONADO,CARRERA 41 CALLE 66-119,URBANA,TECNICO,3.55687,-76.3102,NO APLICA,NO APLICA,NO APLICA,CHOQUE OBJETO FIJO,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
297,DAÑOS,2021-02-13,2021,10:20,MAÑANA,SABADO,CENTRO,CALLE 32 CARRERA 30,URBANA,TECNICO,3.52909,-76.30047,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
298,DAÑOS,2021-02-13,2021,10:20,MAÑANA,SABADO,CENTRO,CALLE 32 CARRERA 30,URBANA,TECNICO,3.52909,-76.30047,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
299,DAÑOS,2021-02-13,2021,11:20,MAÑANA,SABADO,ALTAMIRA,CARRERA 19 CALLE 48,URBANA,TECNICO,3.54333,-76.29101,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,JAGUAR,NO APLICA 2021,PARTICULAR,NO APLICA
300,DAÑOS,2021-02-13,2021,11:20,MAÑANA,SABADO,ALTAMIRA,CARRERA 19 CALLE 48,URBANA,TECNICO,3.54333,-76.29101,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
301,MUERTO,2021-02-13,2021,16:30,TARDE,SABADO,VIA CALI PALMIRA SUR,KM 7,RURAL,POLICIA,3.50483,-76.42503,MOTOCICLISTA,NO APLICA,1,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
302,MUERTO,2021-02-14,2021,17:00,TARDE,DOMINGO,VIA PALMASECA EL CERRITO,KM 3 + 250 MTS,URBANA,POLICIA,3.53035,-76.42609,ACOMPAÑANTE CONDUCTOR,NO APLICA,1,CHOQUE ARBOL,NO APLICA 2021,FEMENINA,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
303,HERIDOS,2021-02-15,2021,07:40,MAÑANA,LUNES,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29908,MOTOCICLISTA,1,NO APLICA,CHOQUE POSTE,NO APLICA 2021,MASCULINO,PALMIRA,AUTOMOVIL,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
304,HERIDOS,2021-02-15,2021,07:40,MAÑANA,LUNES,RECREO,CALLE 22 CARRERA 27,URBANA,TECNICO,3.52014,-76.29908,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,PALMIRA,AUTOMOVIL,HYUNDAI,NO APLICA 2021,PUBLICO,COOP VILLA DE LAS PALMAS
305,DAÑOS,2021-02-14,2021,08:10,MAÑANA,DOMINGO,AEROPUERTO PALMIRA,MUELLE 2,RURAL,TECNICO,3.53518,-76.38814,NO APLICA,NO APLICA,NO APLICA,CHOQUE SEÑAL,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
306,DAÑOS,2021-02-14,2021,08:10,MAÑANA,DOMINGO,AEROPUERTO PALMIRA,MUELLE 2,RURAL,TECNICO,3.53518,-76.38814,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
307,HERIDOS,2021-02-16,2021,07:10,MAÑANA,MARTES,SAMANES,CALLE 47 CARRERA 30B-10,URBANA,TECNICO,3.5423,-76.29853,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,TOYOTA,NO APLICA 2021,PARTICULAR,NO APLICA
308,HERIDOS,2021-02-16,2021,07:10,MAÑANA,MARTES,SAMANES,CALLE 47 CARRERA 30B-10,URBANA,TECNICO,3.5423,-76.29853,CICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,BICICLETA,NO APLICA,NO APLICA 2021,PARTICULAR,NO APLICA
309,DAÑOS,2021-02-16,2021,15:45,TARDE,MARTES,RECREO,CALLE 23 CARRERA 30,URBANA,TECNICO,3.52131,-76.30176,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMPERO,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
310,DAÑOS,2021-02-16,2021,15:45,TARDE,MARTES,RECREO,CALLE 23 CARRERA 30,URBANA,TECNICO,3.52131,-76.30176,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
311,HERIDOS,2021-02-17,2021,07:10,MAÑANA,MIERCOLES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,3.53254,-76.29629,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,RAUL,MOTO,VICTORY,NO APLICA 2021,PARTICULAR,NO APLICA
312,HERIDOS,2021-02-17,2021,07:10,MAÑANA,MIERCOLES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,3.53254,-76.29629,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
313,DAÑOS,2021-02-16,2021,15:15,TARDE,MARTES,MERCEDES,CARRERA 28 CALLE 56,URBANA,TECNICO,3.54669,-76.29569,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,BUS,KIA,NO APLICA 2021,PUBLICO,FLOTA PALMIRA
314,DAÑOS,2021-02-16,2021,15:15,TARDE,MARTES,MERCEDES,CARRERA 28 CALLE 56,URBANA,TECNICO,3.54669,-76.29569,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PUBLICO,TRANS UNION DE TAXIS
315,HERIDOS,2021-02-18,2021,08:45,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 44-100,URBANA,TECNICO,3.53953,-76.2971,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
316,HERIDOS,2021-02-18,2021,08:45,MAÑANA,JUEVES,SANTA ISABEL,CARRERA 28 CALLE 44-100,URBANA,TECNICO,3.53953,-76.2971,PEATON,1,NO APLICA,ATROPELLO,NO APLICA 2021,FEMENINA,PALMA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
317,DAÑOS,2021-02-18,2021,08:30,MAÑANA,JUEVES,TRINIDAD,CALLE 29 CARRERA 23,URBANA,TECNICO,3.52553,-76.2949,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,HYUNDAI,NO APLICA 2021,PARTICULAR,NO APLICA
318,DAÑOS,2021-02-18,2021,08:30,MAÑANA,JUEVES,TRINIDAD,CALLE 29 CARRERA 23,URBANA,TECNICO,3.52553,-76.2949,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
319,HERIDOS,2021-02-18,2021,17:30,TARDE,JUEVES,CENTRO,CALLE 29 CARRERA 29,URBANA,TECNICO,3.5262,-76.29994,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
320,HERIDOS,2021-02-18,2021,17:30,TARDE,JUEVES,CENTRO,CALLE 29 CARRERA 29,URBANA,TECNICO,3.5262,-76.29994,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
321,HERIDOS,2021-02-18,2021,17:30,TARDE,JUEVES,CENTRO,CALLE 29 CARRERA 29,URBANA,TECNICO,3.5262,-76.29994,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,HERO,NO APLICA 2021,PARTICULAR,NO APLICA
322,DAÑOS,2021-02-19,2021,06:10,MAÑANA,VIERNES,CENTRO,CALLE 27 CARRERA 33A,URBANA,TECNICO,3.52518,-76.30452,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,MAZDA,NO APLICA 2021,PARTICULAR,NO APLICA
323,DAÑOS,2021-02-19,2021,06:10,MAÑANA,VIERNES,CENTRO,CALLE 27 CARRERA 33A,URBANA,TECNICO,3.52518,-76.30452,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
324,DAÑOS,2021-02-19,2021,17:00,TARDE,VIERNES,PRADO,CALLE 42 CARRERA 39-40,URBANA,TECNICO,3.53897,-76.31023,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
325,DAÑOS,2021-02-19,2021,17:00,TARDE,VIERNES,PRADO,CALLE 42 CARRERA 39-40,URBANA,TECNICO,3.53897,-76.31023,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,FORD,NO APLICA 2021,PARTICULAR,NO APLICA
326,HERIDOS,2021-02-19,2021,20:30,NOCHE,VIERNES,SEMBRADOR,CALLE 19A TRASNVERSAL 16,URBANA,TECNICO,3.51819,-76.28702,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
327,HERIDOS,2021-02-19,2021,20:30,NOCHE,VIERNES,SEMBRADOR,CALLE 19A TRASNVERSAL 16,URBANA,TECNICO,3.51819,-76.28702,PEATON,1,NO APLICA,ATROPELLO,NO APLICA 2021,FEMENINA,PALMIRA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
328,HERIDOS,2021-02-20,2021,10:00,MAÑANA,SABADO,RECREO,CALLE 20 CARRERA 27,URBANA,TECNICO,3.51853,-76.29931,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,DAEWOO,NO APLICA 2021,PUBLICO,COOTRANSPAL
329,HERIDOS,2021-02-20,2021,10:00,MAÑANA,SABADO,RECREO,CALLE 20 CARRERA 27,URBANA,TECNICO,3.51853,-76.29931,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,SANTA BARBARA,MOTO,VICTORY,NO APLICA 2021,PARTICULAR,NO APLICA
330,HERIDOS,2021-02-20,2021,13:10,TARDE,SABADO,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,3.52844,-76.29699,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,HERO,NO APLICA 2021,PARTICULAR,NO APLICA
331,HERIDOS,2021-02-20,2021,13:10,TARDE,SABADO,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,3.52844,-76.29699,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
332,HERIDOS,2021-02-20,2021,16:40,TARDE,SABADO,VIA PALMIRA TIENDA NUEVA,KM 5 + 600 MTS,RURAL,TECNICO,3.54755,-76.26174,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,RENAULT,NO APLICA 2021,PARTICULAR,NO APLICA
333,HERIDOS,2021-02-20,2021,16:40,TARDE,SABADO,VIA PALMIRA TIENDA NUEVA,KM 5 + 600 MTS,RURAL,TECNICO,3.54755,-76.26174,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
334,HERIDOS,2021-02-20,2021,19:30,NOCHE,SABADO,NUEVO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51709,-76.30347,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
335,HERIDOS,2021-02-20,2021,19:30,NOCHE,SABADO,NUEVO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51709,-76.30347,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
336,HERIDOS,2021-02-20,2021,19:30,NOCHE,SABADO,NUEVO,CARRERA 31 CALLE 18,URBANA,TECNICO,3.51709,-76.30347,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
337,HERIDOS,2021-02-21,2021,05:30,MADRUGADA,DOMINGO,LA EMILIA,CALLE 33 CARRERA 37-69,URBANA,TECNICO,3.53103,-76.30707,CONDUCTOR,1,NO APLICA,CHOQUE OBJETO FIJO,NO APLICA 2021,FEMENINA,PALMIRA,CAMIONETA,JAC,NO APLICA 2021,PARTICULAR,NO APLICA
338,MUERTO,2021-02-19,2021,16:00,TARDE,VIERNES,CENTRO,CALLE 30 CARRERA 28,URBANA,TECNICO,3.527,-76.29892,PEATON,NO APLICA,1,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,BICICLETA,NO APLICA,NO APLICA 2021,PARTICULAR,NO APLICA
339,MUERTO,2021-02-19,2021,21:45,NOCHE,VIERNES,VIA CENCAR AEROPUERTO,KM 2 + 450 MTS,RURAL,POLICIA,3.5547,-76.47201,CONDUCTOR,NO APLICA,1,CHOQUE OBJETO FIJO,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,NO APLICA,NO APLICA 2021,PARTICULAR,NO APLICA
340,MUERTO,2021-02-21,2021,06:30,MAÑANA,DOMINGO,CHAPINERO SUR,VIA PALMIRA BOLO CEMENTERIO JARDINES,URBANA,TECNICO,3.50075,-76.31817,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
341,MUERTO,2021-02-21,2021,06:30,MAÑANA,DOMINGO,CHAPINERO SUR,VIA PALMIRA BOLO CEMENTERIO JARDINES,URBANA,TECNICO,3.50075,-76.31817,MOTOCICLISTA,NO APLICA,1,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
342,HERIDOS,2021-02-21,2021,12:20,TARDE,DOMINGO,URIBE,CALLE 35 CARRERA 20,URBANA,TECNICO,3.53111,-76.2916,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMA,MOTO,YAMAHA,NO APLICA 2021,PARTICULAR,NO APLICA
343,HERIDOS,2021-02-21,2021,12:20,TARDE,DOMINGO,URIBE,CALLE 35 CARRERA 20,URBANA,TECNICO,3.53111,-76.2916,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMPERO,FORD,NO APLICA 2021,PARTICULAR,NO APLICA
344,HERIDOS,2021-02-21,2021,14:30,TARDE,DOMINGO,CRISTALES,CALLE 44 CARRERA 6EA-18,URBANA,TECNICO,3.54024,-76.28152,NO APLICA,NO APLICA,NO APLICA,ATROPELLO,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
345,HERIDOS,2021-02-21,2021,14:30,TARDE,DOMINGO,CRISTALES,CALLE 44 CARRERA 6EA-18,URBANA,TECNICO,3.54024,-76.28152,ACOMPAÑANTE MOTOCICLISTA,1,NO APLICA,ATROPELLO,NO APLICA 2021,FEMENINA,PALMA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
346,HERIDOS,2021-02-21,2021,14:30,TARDE,DOMINGO,CRISTALES,CALLE 44 CARRERA 6EA-18,URBANA,TECNICO,3.54024,-76.28152,PEATON,1,NO APLICA,ATROPELLO,NO APLICA 2021,FEMENINA,PALMA,NO APLICA,NO APLICA,NO APLICA 2021,NO APLICA,NO APLICA
347,DAÑOS,2021-02-21,2021,18:00,NOCHE,DOMINGO,CENTRO,CALLE 28 CARRERA 28,URBANA,TECNICO,3.5239,-76.2867,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,BUSETA,CHEVROLET,NO APLICA 2021,PUBLICO,TRANS GAVIOTA
348,DAÑOS,2021-02-21,2021,18:00,NOCHE,DOMINGO,CENTRO,CALLE 28 CARRERA 28,URBANA,TECNICO,3.5239,-76.2867,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
349,DAÑOS,2021-02-21,2021,17:57,TARDE,DOMINGO,COLOMBINA,CALLE 28 CARRERA 13,URBANA,TECNICO,3.5239,-76.2867,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,KIA,NO APLICA 2021,PARTICULAR,NO APLICA
350,DAÑOS,2021-02-21,2021,17:57,TARDE,DOMINGO,COLOMBINA,CALLE 28 CARRERA 13,URBANA,TECNICO,3.5239,-76.2867,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
351,DAÑOS,2021-02-21,2021,14:10,TARDE,DOMINGO,PRADO,CALLE 36 CARRERA 40-41,URBANA,TECNICO,3.53324,-76.31044,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,NISSAN,NO APLICA 2021,PARTICULAR,NO APLICA
352,DAÑOS,2021-02-21,2021,14:10,TARDE,DOMINGO,PRADO,CALLE 36 CARRERA 40-41,URBANA,TECNICO,3.53324,-76.31044,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,MOTO,HERO,NO APLICA 2021,PARTICULAR,NO APLICA
353,DAÑOS,2021-02-21,2021,17:15,TARDE,DOMINGO,INDUSTRIAL,CALLE 42 CARRERA 34B-144,URBANA,TECNICO,3.53883,-76.30505,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,AUTOMOVIL,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
354,DAÑOS,2021-02-21,2021,17:15,TARDE,DOMINGO,INDUSTRIAL,CALLE 42 CARRERA 34B-144,URBANA,TECNICO,3.53883,-76.30505,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMION,MERCEDES BENZ,NO APLICA 2021,PUBLICO,NO APLICA
355,HERIDOS,2021-02-21,2021,19:00,NOCHE,DOMINGO,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53152,-76.29496,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,SUZUKI,NO APLICA 2021,PARTICULAR,NO APLICA
356,HERIDOS,2021-02-21,2021,19:00,NOCHE,DOMINGO,OBRERO,CALLE 35 CARRERA 24,URBANA,TECNICO,3.53152,-76.29496,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,PALMIRA,MOTO,BAJAJ,NO APLICA 2021,PARTICULAR,NO APLICA
357,HERIDOS,2021-02-22,2021,10:00,MAÑANA,LUNES,CENTRO,CALLE 32 CARRERA 25,URBANA,TECNICO,3.52847,-76.29609,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,FEMENINA,PALMA,MOTO,VICTORY,NO APLICA 2021,PARTICULAR,NO APLICA
358,HERIDOS,2021-02-22,2021,10:00,MAÑANA,LUNES,CENTRO,CALLE 32 CARRERA 25,URBANA,TECNICO,3.52847,-76.29609,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMIONETA,FOTON,NO APLICA 2021,PUBLICO,NO APLICA
359,HERIDOS,2021-02-22,2021,12:30,TARDE,LUNES,JARDIN,CALLE 33F CARRERA 7,URBANA,TECNICO,3.52964,-76.28122,MOTOCICLISTA,1,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,FRACTURAS,MOTO,HONDA,NO APLICA 2021,PARTICULAR,NO APLICA
360,HERIDOS,2021-02-22,2021,12:30,TARDE,LUNES,JARDIN,CALLE 33F CARRERA 7,URBANA,TECNICO,3.52964,-76.28122,NO APLICA,NO APLICA,NO APLICA,CHOQUE,NO APLICA 2021,MASCULINO,NO APLICA,CAMPERO,CHEVROLET,NO APLICA 2021,PARTICULAR,NO APLICA
